"urban_pct_1000m_mod","water_pct_1000m_mod","natural_pct_1000m_mod","pasture_pct_1000m_mod","crop_pct_1000m","pesticide_1000m","fertilizer_1000m","crop_diversity_shannon_1000m","crop_diversity_machefer_alpha_1000m","pct_very_small_and_small_field_1000m","pct_very_large_and_large_field_1000m","climate_mean_temp_c_1000m","climate_annual_precip_mm_1000m","Habitat_category","Predominant_land_use_mod","Use_intensity","SS","SSB","Coordinate_ID","Sampling_method","SSBS","log_TA","TA_corrected_mod","TA","Rescaled_sampling_effort_mod","Country","Sample_start_year","Diversity_metric_unit"
-0.192082261960514,-0.547171805465113,-0.536102872343169,-0.111420407277414,0.699385212820775,-0.289298234828939,-0.447684984220995,0.345677611009988,0.735098472682931,-0.557734640399802,3.41395424675352,0.547708550633296,-0.415121126142511,"Cropland_Light use","Cropland","Light use","AD1_2004__Darvill 1","AD1_2004__Darvill 1 ","50.985605,-1.631333","specimen collection","AD1_2004__Darvill 1  13",3.29583686600433,26,26,1,"United Kingdom","2001","individuals"
-0.192082261960514,-0.547171805465113,-0.4805368524168,-0.0236150418979894,0.644886427300728,-0.455553914190882,-0.451523282005234,0.372708630351686,0.339898083454979,-0.557734640399802,3.41395424675352,0.54596378131398,-0.41595172849504,"Cropland_Light use","Cropland","Light use","AD1_2004__Darvill 1","AD1_2004__Darvill 1 ","50.989247,-1.639307","specimen collection","AD1_2004__Darvill 1  14",2.83321334405622,16,16,1,"United Kingdom","2001","individuals"
-0.192082261960514,-0.547171805465113,-0.558951517245332,-0.395705846339356,0.783913941382485,-0.551743565636291,-0.425041743962178,0.472647057687903,-0.072460071097963,-0.557734640399802,3.15917685071355,0.539502079496041,-0.419027839859423,"Cropland_Light use","Cropland","Light use","AD1_2004__Darvill 1","AD1_2004__Darvill 1 ","50.992476,-1.646323","specimen collection","AD1_2004__Darvill 1  15",3.89182029811063,48,48,1,"United Kingdom","2001","individuals"
-0.192082261960514,-0.547171805465113,-0.558951517245332,-0.395705846339356,0.783913941382485,-0.612086818988579,-0.220255774510491,0.520848679219666,-0.277680195873366,-0.557734640399802,2.87785658970924,0.531259760023928,-0.422951619277183,"Semi-natural vegetation_Minimal use","Semi-natural vegetation","Minimal use","AD1_2004__Darvill 1","AD1_2004__Darvill 1 ","50.995423,-1.654001","specimen collection","AD1_2004__Darvill 1  16",3.46573590279973,31,31,1,"United Kingdom","2001","individuals"
-0.18871157925983,-0.547171805465113,-0.465164949843891,-0.302225319147312,0.70446964762148,-0.450373429619264,0.110775930207858,0.462064654261591,-0.327353233211363,-0.557734640399802,2.88951755462653,0.525039025820927,-0.425913017329243,"Cropland_Light use","Cropland","Light use","AD1_2004__Darvill 1","AD1_2004__Darvill 1 ","50.998611,-1.660833","specimen collection","AD1_2004__Darvill 1  17",3.43398720448515,30,30,1,"United Kingdom","2001","individuals"
-0.111001094334724,-0.467487933158185,-0.558951517245332,-0.395705846339356,0.716360442132346,-0.663653440347244,-0.0630897079990898,1.12079776397467,2.32854100308164,-0.557734640399802,-0.310882230825343,2.47639311829528,0.26070904445331,"Cropland_Light use","Cropland","Light use","AD1_2004__Quaranta 1","AD1_2004__Quaranta 1 ","43.3705969294,10.4639936027","aerial transect","AD1_2004__Quaranta 1  1",3.68887945411394,39,39,1,"Italy","2000","individuals"
-0.192082261960514,-0.547171805465113,-0.41947672006358,-0.395705846339356,0.702283107426222,-0.663653440347244,-0.466537743174732,1.48283821437947,-0.176662471604427,-0.557734640399802,-0.310882230825343,2.47639311829528,0.26070904445331,"Semi-natural vegetation_Light use","Semi-natural vegetation","Light use","AD1_2004__Quaranta 1","AD1_2004__Quaranta 1 ","43.415805214,10.4429253244","aerial transect","AD1_2004__Quaranta 1  2",4.00733318523247,54,54,1,"Italy","2000","individuals"
-0.0634502840161857,-0.547171805465113,-0.36222582605345,-0.21154226985914,0.578580997507888,-0.622246072969032,-0.571373988024876,0.462621676472879,-0.559339288586872,-0.557734640399802,-0.310882230825343,0.75600501561495,-0.57437034250339,"Cropland_Intense use","Cropland","Intense use","AD1_2005__Hanley 1","AD1_2005__Hanley 1 ","50.964167,-1.4275","aerial transect","AD1_2005__Hanley 1  1",4.99043258677874,146,146,1,"United Kingdom","2004","individuals"
-0.192082261960514,-0.460442408760043,-0.110146790711512,-0.363369478457477,0.469875321338985,-0.663653440347244,-0.71860702808361,0.689014507462926,-1.78541966236381,-0.557734640399802,-0.310882230825343,0.960841314806314,-0.398551338551656,"Cropland_Intense use","Cropland","Intense use","AD1_2005__Hanley 1","AD1_2005__Hanley 1 ","50.84341,-1.490059","aerial transect","AD1_2005__Hanley 1  2",4.02535169073515,55,55,1,"United Kingdom","2004","individuals"
-0.192082261960514,-0.547171805465113,-0.397038579064816,-0.0993327221228705,0.614969114143893,-0.611252103944339,-0.241518638688187,0.909143737368451,-0.556697982372238,-0.557734640399802,-0.310882230825343,0.487321177220961,-0.464539887266112,"Cropland_Intense use","Cropland","Intense use","AD1_2005__Hanley 1","AD1_2005__Hanley 1 ","51.268592,-1.708976","aerial transect","AD1_2005__Hanley 1  3",5.01063529409626,149,149,1,"United Kingdom","2004","individuals"
-0.0634502840161857,-0.547171805465113,-0.36222582605345,-0.21154226985914,0.578580997507888,-0.622246072969032,-0.571373988024876,0.462621676472879,-0.559339288586872,-0.557734640399802,-0.310882230825343,0.767747664514857,-0.893764410670169,"Cropland_Intense use","Cropland","Intense use","AD1_2005__Hanley 1","AD1_2005__Hanley 1 ","50.964167,-1.4275","aerial transect","AD1_2005__Hanley 1  4",4.48863636973214,88,88,1,"United Kingdom","2005","individuals"
-0.192082261960514,-0.460442408760043,-0.110146790711512,-0.363369478457477,0.469875321338985,-0.663653440347244,-0.71860702808361,0.689014507462926,-1.78541966236381,-0.557734640399802,-0.310882230825343,0.969146819105751,-0.593851927849406,"Cropland_Intense use","Cropland","Intense use","AD1_2005__Hanley 1","AD1_2005__Hanley 1 ","50.84341,-1.490059","aerial transect","AD1_2005__Hanley 1  5",4.35670882668959,77,77,1,"United Kingdom","2005","individuals"
-0.192082261960514,-0.547171805465113,-0.397038579064816,-0.0993327221228705,0.614969114143893,-0.611252103944339,-0.241518638688187,0.909143737368451,-0.556697982372238,-0.557734640399802,-0.310882230825343,0.501913407249251,-0.90580204400458,"Cropland_Intense use","Cropland","Intense use","AD1_2005__Hanley 1","AD1_2005__Hanley 1 ","51.268592,-1.708976","aerial transect","AD1_2005__Hanley 1  6",4.9416424226093,139,139,1,"United Kingdom","2005","individuals"
-0.0337564674934512,-0.0676017785598429,-0.558951517245332,-0.0138688599832574,0.39479180726173,0.566173071037968,0.302461646313757,0.342016578516366,0.180694331388619,2.05937008134602,-0.310882230825343,0.794119152644979,-0.753172330471381,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 A","51.0030857049,-2.87786183499","aerial transect","AD1_2006__Marshall 1 A 1",3.04452243772342,20,20,1,"United Kingdom","2003","individuals"
-0.177906283077825,0.00178648776366154,-0.376602291358513,-0.216894203539716,0.353683828348714,-0.327988233539488,0.213694384094973,0.361246469636822,-0.466445484960625,2.05937008134602,-0.310882230825343,0.794119152644979,-0.753172330471381,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 B","51.0218372787,-2.89532542322","aerial transect","AD1_2006__Marshall 1 B 2",2.56494935746154,12,12,1,"United Kingdom","2003","individuals"
-0.192082261960514,0.378036675173028,-0.558951517245332,0.524945014236634,0.091865871286623,-0.207699415648941,0.744023512024842,0.177384570054406,-0.669608081112811,2.05937008134602,-0.310882230825343,0.794119152644979,-0.753172330471381,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 C","50.9803902137,-2.90592388072","aerial transect","AD1_2006__Marshall 1 C 3",2.30258509299405,9,9,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.547171805465113,-0.558951517245332,-0.395705846339356,0.635239620201175,0.618155471788746,1.00579545830553,-0.576341517680765,0.476821891044222,-0.557734640399802,-0.310882230825343,0.740582597868788,-0.634609811597728,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 D","51.1910885178,-3.1776499659","aerial transect","AD1_2006__Marshall 1 D 4",3.29583686600433,26,26,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.547171805465113,-0.424702725739827,1.2074425533704,0.304077153927484,0.364396600675797,0.156228546127395,0.435146044945445,1.76603201297,-0.557734640399802,-0.310882230825343,0.689824483346162,-0.588870859960509,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 E","51.0840628902,-3.17921263138","aerial transect","AD1_2006__Marshall 1 E 5",1.38629436111989,3,3,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.547171805465113,-0.252908317300159,2.856620333844,-0.209255124576317,-0.0273920962418555,-0.0216889610956755,0.419986387615265,0.849273847939669,-0.557734640399802,-0.310882230825343,0.689824483346162,-0.588870859960509,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 F","51.0973300839,-3.20097216404","aerial transect","AD1_2006__Marshall 1 F 6",1.79175946922805,5,5,1,"United Kingdom","2003","individuals"
-0.192082261960514,1.01867749167416,-0.558951517245332,1.3683214065246,-0.438862182469528,-0.396679896047492,-0.499442128074086,0.894164762375822,-0.274012785758497,2.05937008134602,-0.310882230825343,0.855462858428041,-0.79189098310911,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 L","51.2990340634,-2.97816445939","aerial transect","AD1_2006__Marshall 1 L 7",2.39789527279837,10,10,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.528998652386667,-0.558951517245332,0.181071903010382,0.325954684084001,1.26722205039162,0.92064680289931,0.0232091068090271,1.43660342332276,-0.557734640399802,-0.310882230825343,0.729275350967985,-0.688849777803769,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 G","51.038565174,-2.50484652718","aerial transect","AD1_2006__Marshall 1 G 8",2.19722457733622,8,8,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.547171805465113,-0.558951517245332,-0.186805980019229,0.220446787034006,0.740459941638806,1.09413249605398,-0.021201636076001,1.3651273034202,-0.557734640399802,-0.310882230825343,0.729275350967985,-0.688849777803769,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 H","51.0395010284,-2.49629890505","aerial transect","AD1_2006__Marshall 1 H 9",2.56494935746154,12,12,1,"United Kingdom","2003","individuals"
0.171618632989345,-0.511687089084087,-0.558951517245332,-0.0388174533722807,0.552193529826982,-0.143747326412659,0.710985344859703,0.17558853096896,0.883396874436833,-0.557734640399802,-0.310882230825343,0.645461652265594,-0.735202641813075,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 J","51.3922070421,-2.44118076618","aerial transect","AD1_2006__Marshall 1 J 10",3.04452243772342,20,20,1,"United Kingdom","2003","individuals"
0.01878310900498,-0.547171805465113,-0.558951517245332,-0.385168637925007,0.708985428530002,0.0888137943777813,0.559069130135631,0.274797499754355,0.235270066125172,-0.557734640399802,-0.310882230825343,0.60831428146184,-0.636270067430518,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 K","51.3022709861,-2.4460551982","aerial transect","AD1_2006__Marshall 1 K 11",1.6094379124341,4,4,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.547171805465113,-0.524291518645983,-0.370554756047533,0.757333116016872,-0.0469674900691014,0.502396235022211,0.382223176967152,-0.14315908632442,-0.557734640399802,-0.310882230825343,0.805264181058197,-0.707483114392164,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 M","51.0879181638,-2.69956382699","aerial transect","AD1_2006__Marshall 1 M 12",2.19722457733622,8,8,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.547171805465113,-0.558951517245332,0.347280186380248,0.597946136723319,0.203577059423476,1.45122479034904,0.215241775959655,0.336379030922689,-0.557734640399802,-0.310882230825343,0.574068165508726,-0.854905931460617,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 R","51.3154881532,-1.7718125979","aerial transect","AD1_2006__Marshall 1 R 13",2.94443897916644,18,18,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.547171805465113,-0.558951517245332,-0.395705846339356,0.614110956227229,1.18806084823607,2.96513175264766,0.0492777435372099,0.740997804397357,-0.557734640399802,-0.310882230825343,0.824957952856564,-0.847488016447972,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 U","50.9065684148,-2.02412645345","aerial transect","AD1_2006__Marshall 1 U 14",2.99573227355399,19,19,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.547171805465113,-0.558951517245332,0.674577331375522,0.516024365861506,1.16843253593183,1.5146368454596,0.201062474096317,0.469492039810846,-0.557734640399802,-0.310882230825343,0.563113109170733,-0.918781680875375,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 N","51.489929661,-1.77382447098","aerial transect","AD1_2006__Marshall 1 N 15",2.19722457733622,8,8,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.547171805465113,-0.558951517245332,-0.395705846339356,0.727183251072612,0.425401953226323,1.97515893939461,0.0434374700124575,0.611502857894769,-0.557734640399802,-0.310882230825343,0.600376674745426,-0.949198215897903,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 P","51.3429197104,-1.60513649295","aerial transect","AD1_2006__Marshall 1 P 16",1.79175946922805,5,5,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.547171805465113,-0.558951517245332,0.109513317240338,0.624405300835998,0.402187248653107,2.24332137451045,0.0145908340970719,1.80198181731575,-0.557734640399802,-0.310882230825343,0.604337049494673,-0.948396613538687,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 Q","51.3150841006,-1.6168539192","aerial transect","AD1_2006__Marshall 1 Q 17",2.30258509299405,9,9,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.547171805465113,-0.456630118692596,-0.395705846339356,0.72402798876449,0.97238476762957,1.74721730002738,-0.00298873872343387,1.7325099516631,-0.557734640399802,-0.310882230825343,0.788736610513576,-0.839617096116751,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 S","50.9353062414,-2.09671953273","aerial transect","AD1_2006__Marshall 1 S 18",3.8286413964891,45,45,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.547171805465113,-0.558951517245332,-0.395705846339356,0.482771311602504,0.513912576747598,1.78486786039571,-0.0223037555366802,0.772803179727126,-0.557734640399802,-0.310882230825343,0.788736610513576,-0.839617096116751,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 T","50.9191212075,-2.09526327915","aerial transect","AD1_2006__Marshall 1 T 19",3.73766961828337,41,41,1,"United Kingdom","2003","individuals"
0.104686931119228,-0.547171805465113,-0.558951517245332,-0.222993721449994,0.638942949120252,-0.284283181963214,1.21877958966023,0.350187028430927,0.22353758612799,-0.557734640399802,-0.310882230825343,0.583376797194777,-0.963085368405259,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 V","51.8323441552,-1.70536017707","aerial transect","AD1_2006__Marshall 1 V 20",2.70805020110221,14,14,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.547171805465113,-0.473907409443545,-0.395705846339356,0.643312941827076,0.0660729056316983,1.04918211912253,0.407324591772952,0.278255169864759,-0.557734640399802,-0.310882230825343,0.583376797194777,-0.963085368405259,"Cropland_Light use","Cropland","Light use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 W","51.8404175113,-1.69805023294","aerial transect","AD1_2006__Marshall 1 W 21",2.484906649788,11,11,1,"United Kingdom","2003","individuals"
-0.0970404800756614,-0.0185543350125587,-0.558951517245332,0.340798205817285,0.303244016020996,0.220538724723752,0.279704445381162,0.363059108148083,0.303326080545131,2.05937008134602,-0.310882230825343,0.794217937848211,-0.753044869994104,"Cropland_Intense use","Cropland","Intense use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 A","51.0004945762,-2.86356165861","aerial transect","AD1_2006__Marshall 1 A 22",2.19722457733622,8,8,1,"United Kingdom","2003","individuals"
-0.192082261960514,0.47314084478428,-0.48720609182634,1.00099725585968,-0.116729642971281,-0.416064141966482,0.222246867402274,0.354169266243632,-0.0201406223192249,2.05937008134602,-0.310882230825343,0.751729947605342,-0.745891738890603,"Cropland_Intense use","Cropland","Intense use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 B","51.0061248642,-2.94918432341","aerial transect","AD1_2006__Marshall 1 B 23",1.38629436111989,3,3,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.244806937579581,-0.558951517245332,-0.395705846339356,-0.128328603159616,0.348170483323063,0.407569907944897,0.342773245926251,-0.142994921608331,2.05937008134602,-0.310882230825343,0.789090217155844,-0.758501704163418,"Cropland_Intense use","Cropland","Intense use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 C","50.9562344649,-2.88979245554","aerial transect","AD1_2006__Marshall 1 C 24",1.6094379124341,4,4,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.547171805465113,-0.558951517245332,-0.395705846339356,0.561200941799035,0.213161535818027,0.978502496441855,-0.646530394773188,0.144280865849686,-0.557734640399802,-0.310882230825343,0.775728035310247,-0.671321563523241,"Cropland_Intense use","Cropland","Intense use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 D","51.1780274887,-3.13439845816","aerial transect","AD1_2006__Marshall 1 D 25",2.484906649788,11,11,1,"United Kingdom","2003","individuals"
0.000195851480345401,-0.547171805465113,-0.558951517245332,-0.395705846339356,0.561209750404267,-0.202904791316162,0.156228546127395,0.435146044945445,0.919043282402365,-0.557734640399802,-0.310882230825343,0.689824483346162,-0.588870859960509,"Cropland_Intense use","Cropland","Intense use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 E","51.068822633,-3.17454343113","aerial transect","AD1_2006__Marshall 1 E 26",2.63905732961526,13,13,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.547171805465113,-0.558951517245332,-0.395705846339356,0.333618125835377,1.22019487318117,0.165778560184289,0.424099859583522,1.99221582826097,-0.557734640399802,-0.310882230825343,0.689824483346162,-0.588870859960509,"Cropland_Intense use","Cropland","Intense use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 F","51.0767549847,-3.19044678313","aerial transect","AD1_2006__Marshall 1 F 27",3.09104245335832,21,21,1,"United Kingdom","2003","individuals"
0.170578551694029,1.14146540328691,-0.558951517245332,0.423726240012565,-0.388025377320393,-0.36486455858204,-0.346774347184881,0.635177147496706,-0.117907631642623,2.05937008134602,-0.310882230825343,0.848372793695777,-0.791573555034244,"Cropland_Intense use","Cropland","Intense use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 L","51.3080961213,-2.96974931104","aerial transect","AD1_2006__Marshall 1 L 28",1.94591014905531,6,6,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.547171805465113,-0.558951517245332,-0.394774525714337,0.255084755743193,0.646535173974406,0.988745287111308,0.000689624720629292,0.873965545314008,-0.557734640399802,-0.310882230825343,0.724960145395162,-0.686371372736058,"Cropland_Intense use","Cropland","Intense use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 G","51.0440029975,-2.49492059633","aerial transect","AD1_2006__Marshall 1 G 29",1.6094379124341,4,4,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.547171805465113,-0.558951517245332,2.44615228016167,0.0726029696220638,0.883815161448873,1.24760012746757,-0.0604879391476928,0.467608209293399,-0.557734640399802,-0.310882230825343,0.729275350967985,-0.688849777803769,"Cropland_Intense use","Cropland","Intense use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 H","51.0314503484,-2.48623050444","aerial transect","AD1_2006__Marshall 1 H 30",2.19722457733622,8,8,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.547171805465113,-0.558951517245332,-0.395705846339356,0.603099121584881,0.925148153500914,1.25535995139092,0.127987817215438,0.16804019497765,-0.557734640399802,-0.310882230825343,0.634240323756748,-0.740210027090503,"Cropland_Intense use","Cropland","Intense use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 J","51.381334243,-2.4626296161","aerial transect","AD1_2006__Marshall 1 J 31",2.07944154167984,7,7,1,"United Kingdom","2003","individuals"
-0.16706208086514,-0.547171805465113,-0.558951517245332,0.324750322206162,0.595007633017855,-0.386386687019425,0.628417101723537,0.253367199344677,0.0359097035932208,-0.557734640399802,-0.310882230825343,0.61769841878551,-0.632158598039777,"Cropland_Intense use","Cropland","Intense use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 K","51.3041751084,-2.41738396071","aerial transect","AD1_2006__Marshall 1 K 32",0.693147180559945,1,1,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.547171805465113,-0.558951517245332,-0.19367362776248,0.733345711961488,1.09562056471827,0.881737887266777,0.187628271556159,0.92578884478631,-0.557734640399802,-0.310882230825343,0.804847562801158,-0.707310233126285,"Cropland_Intense use","Cropland","Intense use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 M","51.0710424961,-2.66362730573","aerial transect","AD1_2006__Marshall 1 M 33",2.19722457733622,8,8,1,"United Kingdom","2003","individuals"
-0.192082261960514,-0.547171805465113,-0.558951517245332,0.454417525846598,0.571129891275675,0.788868135160423,1.45122479034904,0.215241775959655,0.511514061980099,-0.557734640399802,-0.310882230825343,0.574068165508726,-0.854905931460617,"Cropland_Intense use","Cropland","Intense use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 R","51.319079203,-1.76892491484","aerial transect","AD1_2006__Marshall 1 R 34",1.79175946922805,5,5,1,"United Kingdom","2003","individuals"
-0.189564548777758,-0.547171805465113,-0.558951517245332,-0.395705846339356,0.703447601402195,0.709899673358598,1.6166700887861,0.39637908924023,0.566444645848646,-0.473508862546172,-0.310882230825343,0.824957952856564,-0.847488016447972,"Cropland_Intense use","Cropland","Intense use","AD1_2006__Marshall 1","AD1_2006__Marshall 1 U","50.8858871698,-2.0170076887","aerial transect","AD1_2006__Marshall 1 U 35",2.30258509299405,9,9,1,"United Kingdom","2003","individuals"
